Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,-0.400,0.620,230.930,0.000,-0.618,0.000,0.618,0.000,6.422,2.269,driving,-1
0.220,-0.400,0.594,230.930,0.000,-0.004,0.000,0.004,0.000,3.033,2.269,driving,-1
0.340,-0.400,0.603,230.929,0.000,0.078,0.000,0.078,0.000,0.372,2.269,driving,-1
0.460,-0.400,0.608,230.929,0.000,0.012,0.000,0.012,0.000,0.441,2.269,driving,-1
0.580,-0.400,0.607,230.930,0.000,-0.008,0.000,0.008,0.000,0.019,2.269,driving,-1
0.700,-0.400,0.607,230.970,0.000,-0.003,1.349,1.349,0.000,16.512,2.261,driving,-1
0.820,-0.400,0.607,231.225,-0.001,0.000,3.259,3.259,0.000,15.454,2.227,driving,-1
0.940,-0.400,0.607,231.701,-0.001,0.000,5.027,5.027,0.000,14.184,2.242,driving,-1
1.060,-0.400,0.608,232.379,-0.001,-0.003,6.622,6.622,0.000,13.688,2.430,driving,-1
1.180,-0.400,0.608,233.241,-0.001,-0.004,8.044,8.044,0.000,10.339,2.888,driving,-1
1.300,-0.401,0.608,234.263,-0.001,0.000,9.285,9.285,0.000,7.604,3.628,driving,-1
1.420,-0.401,0.608,235.426,-0.002,0.000,10.356,10.356,0.000,4.450,4.603,driving,-1
1.540,-0.401,0.608,236.712,-0.002,0.000,11.294,11.294,0.000,3.518,5.185,driving,-1
1.660,-0.401,0.608,238.101,-0.002,0.000,12.106,12.106,0.000,4.476,3.975,driving,-1
1.780,-0.401,0.608,239.578,-0.002,0.000,12.781,12.781,0.000,4.831,2.873,driving,-1
1.900,-0.402,0.608,241.129,-0.002,0.000,13.335,13.335,0.000,4.217,2.242,driving,-1
2.020,-0.402,0.608,242.740,-0.002,0.000,13.792,13.792,0.000,3.505,2.601,driving,-1
2.140,-0.402,0.608,244.401,-0.003,0.000,14.168,14.168,0.000,2.882,3.742,driving,-1
2.260,-0.403,0.608,246.104,-0.003,0.000,14.476,14.476,0.000,2.360,5.210,driving,-1
2.380,-0.403,0.608,247.841,-0.003,0.000,14.728,14.728,0.000,1.926,4.195,driving,-1
2.500,-0.403,0.608,249.606,-0.003,0.000,14.934,14.934,0.000,1.568,2.860,driving,-1
